data_timestep;lane_id;lane_queueing_length;lane_queueing_length_experimental;lane_queueing_time
1812.00;semaforo_caminoreal_costanera_1;10.72;17.28;6.00
1812.00;semaforo_caminoreal_elejercito_0;27.00;27.00;13.00
1812.00;semaforo_caminoreal_elejercito_1;20.00;20.00;29.00
1812.00;semaforo_caminoreal_elejercito_2;16.20;22.71;22.00
1813.00;:2322602629_5_0;0.00;5.96;0.00
1813.00;:interseccion_avrio_FA_3_0;26.38;0.00;7.00
1813.00;:interseccion_avrio_FA_5_0;27.70;0.00;9.00
1813.00;-371794626#1_0;0.00;13.71;0.00
1813.00;-371794626#1_1;53.97;40.68;47.00
1813.00;-371794626#2_0;100.71;100.71;52.00
1813.00;-371794626#2_1;95.92;102.75;46.00
1813.00;FA_1_0;8.04;14.70;8.00
1813.00;FA_1_1;0.00;8.21;0.00
1813.00;FA_3_0;44.15;50.78;29.00
1813.00;FA_3_1;43.01;57.99;38.00
1813.00;avrio_1_1;9.52;9.52;2.00
1813.00;costanera_puerto_guaica_hacialecheria_0;6.00;6.00;27.00
1813.00;curva_caminoreal_0;0.00;5.46;0.00
1813.00;lecheria_haciacaminoreal_0;19.00;19.00;25.00
1813.00;lecheria_haciacaminoreal_1;16.20;16.20;12.00
1813.00;semaforo_caminoreal_costanera_0;13.54;13.54;6.00
1813.00;semaforo_caminoreal_costanera_1;17.23;17.23;7.00
1813.00;semaforo_caminoreal_elejercito_0;27.00;27.00;14.00
1813.00;semaforo_caminoreal_elejercito_1;20.00;20.00;30.00
1813.00;semaforo_caminoreal_elejercito_2;22.70;22.70;23.00
1814.00;:interseccion_avrio_FA_5_0;27.69;0.00;10.00
1814.00;-371794626#1_1;53.97;39.44;45.00
1814.00;-371794626#2_0;100.71;100.71;51.00
1814.00;-371794626#2_1;95.92;102.45;47.00
1814.00;FA_1_0;8.03;14.60;9.00
1814.00;FA_1_1;0.00;7.74;0.00
1814.00;FA_3_0;44.13;50.66;30.00
1814.00;FA_3_1;49.51;57.02;39.00
1814.00;avrio_1_1;9.52;9.52;3.00
1814.00;lecheria_haciacaminoreal_0;19.00;19.00;26.00
1814.00;lecheria_haciacaminoreal_1;16.20;16.20;13.00
1814.00;semaforo_caminoreal_costanera_0;13.51;13.51;7.00
1814.00;semaforo_caminoreal_costanera_1;17.21;17.21;8.00
1814.00;semaforo_caminoreal_elejercito_0;27.00;27.00;15.00
1814.00;semaforo_caminoreal_elejercito_1;20.00;20.00;31.00
1814.00;semaforo_caminoreal_elejercito_2;22.70;22.70;24.00
1815.00;-371794626#1_1;0.00;46.09;0.00
1815.00;-371794626#2_0;100.71;100.71;51.00
1815.00;-371794626#2_1;102.43;102.43;48.00
1815.00;FA_1_0;8.01;8.01;10.00
1815.00;FA_1_1;14.53;14.53;1.00
1815.00;FA_3_0;50.63;50.63;31.00
1815.00;FA_3_1;49.51;56.23;40.00
1815.00;lecheria_haciacaminoreal_0;19.00;19.00;27.00
1815.00;lecheria_haciacaminoreal_1;16.20;22.84;14.00
1815.00;semaforo_caminoreal_costanera_0;13.50;13.50;8.00
1815.00;semaforo_caminoreal_costanera_1;17.21;17.21;9.00
1815.00;semaforo_caminoreal_elejercito_0;27.00;27.00;16.00
1815.00;semaforo_caminoreal_elejercito_1;20.00;20.00;32.00
1815.00;semaforo_caminoreal_elejercito_2;22.70;22.70;25.00
1816.00;:2322602629_5_0;0.00;9.01;0.00
1816.00;-371794626#1_0;0.00;6.24;0.00
1816.00;-371794626#2_0;100.71;107.54;51.00
1816.00;-371794626#2_1;102.42;109.09;48.00
1816.00;FA_1_0;0.00;7.81;0.00
1816.00;FA_1_1;0.00;14.17;0.00
1816.00;FA_3_0;50.62;50.62;32.00
1816.00;FA_3_1;49.51;56.12;41.00
1816.00;entrada_caminoreal_0;0.00;6.14;0.00
1816.00;lecheria_haciacaminoreal_0;19.00;19.00;28.00
1816.00;lecheria_haciacaminoreal_1;16.20;37.54;15.00
1816.00;semaforo_caminoreal_costanera_0;13.50;20.03;9.00
1816.00;semaforo_caminoreal_costanera_1;17.20;17.20;10.00
1816.00;semaforo_caminoreal_elejercito_0;27.00;27.00;17.00
1816.00;semaforo_caminoreal_elejercito_1;20.00;20.00;33.00
1816.00;semaforo_caminoreal_elejercito_2;22.70;22.70;26.00
1817.00;:interseccion_avrio_FA_5_0;0.00;24.42;0.00
1817.00;-371794626#1_0;0.00;32.29;0.00
1817.00;-371794626#2_0;100.71;114.10;51.00
1817.00;-371794626#2_1;102.42;108.96;48.00
1817.00;FA_1_1;0.00;13.87;0.00
1817.00;FA_3_0;50.61;50.61;33.00
1817.00;FA_3_1;49.50;56.01;42.00
1817.00;entrada_caminoreal_0;0.00;6.03;0.00
1817.00;lecheria_haciacaminoreal_0;19.00;19.00;29.00
1817.00;lecheria_haciacaminoreal_1;22.71;22.71;16.00
1817.00;semaforo_caminoreal_costanera_0;20.01;20.01;10.00
1817.00;semaforo_caminoreal_costanera_1;17.20;17.20;11.00
1817.00;semaforo_caminoreal_elejercito_0;27.00;27.00;18.00
1817.00;semaforo_caminoreal_elejercito_1;20.00;20.00;34.00
1817.00;semaforo_caminoreal_elejercito_2;22.70;22.70;27.00
1818.00;:interseccion_avrio_FA_5_0;0.00;24.08;0.00
1818.00;-371794626#1_0;6.03;20.02;1.00
1818.00;-371794626#2_0;107.25;113.93;51.00
1818.00;-371794626#2_1;108.93;108.93;47.00
1818.00;FA_1_1;0.00;13.30;0.00
1818.00;FA_3_0;50.61;57.57;34.00
1818.00;FA_3_1;56.01;62.81;43.00
1818.00;entrada_caminoreal_0;6.02;6.02;1.00
1818.00;lecheria_haciacaminoreal_0;25.52;25.52;20.00
1818.00;lecheria_haciacaminoreal_1;22.71;22.71;15.00
1818.00;semaforo_caminoreal_costanera_0;20.00;20.00;11.00
1818.00;semaforo_caminoreal_costanera_1;17.20;17.20;12.00
1818.00;semaforo_caminoreal_elejercito_0;27.00;27.00;19.00
1818.00;semaforo_caminoreal_elejercito_1;20.00;20.00;35.00
1818.00;semaforo_caminoreal_elejercito_2;22.70;22.70;28.00
1819.00;:interseccion_avrio_FA_5_0;0.00;23.90;0.00
1819.00;-371794626#1_0;12.55;19.41;2.00
1819.00;-371794626#2_0;107.23;113.82;50.00
1819.00;-371794626#2_1;108.92;108.92;47.00
1819.00;FA_1_1;0.00;12.75;0.00
1819.00;FA_3_0;50.61;64.80;35.00
1819.00;FA_3_1;56.01;62.53;44.00
1819.00;curva_caminoreal_0;0.00;5.13;0.00
1819.00;entrada_caminoreal_0;6.01;6.01;2.00
1819.00;lecheria_haciacaminoreal_0;25.51;25.51;19.00
1819.00;lecheria_haciacaminoreal_1;22.71;22.71;9.00
1819.00;lecheria_salida_1;348.47;0.00;1.00
1819.00;semaforo_caminoreal_costanera_0;20.00;20.00;12.00
1819.00;semaforo_caminoreal_costanera_1;17.20;17.20;13.00
1819.00;semaforo_caminoreal_elejercito_0;27.00;27.00;20.00
1819.00;semaforo_caminoreal_elejercito_1;26.54;26.54;36.00
1819.00;semaforo_caminoreal_elejercito_2;22.70;22.70;29.00
1820.00;:interseccion_avrio_FA_3_0;0.00;21.97;0.00
1820.00;:interseccion_avrio_FA_5_0;23.81;23.81;1.00
1820.00;-371794626#1_0;12.52;26.24;2.00
1820.00;-371794626#2_0;113.75;113.75;49.00
1820.00;-371794626#2_1;108.92;108.92;45.00
1820.00;FA_1_1;0.00;11.72;0.00
1820.00;FA_3_0;57.14;64.10;36.00
1820.00;FA_3_1;62.51;69.24;45.00
1820.00;curva_caminoreal_0;5.11;7.89;1.00
1820.00;entrada_caminoreal_0;6.00;6.00;3.00
1820.00;lecheria_haciacaminoreal_0;25.51;25.51;3.00
1820.00;lecheria_haciacaminoreal_1;22.70;29.33;4.00
1820.00;semaforo_caminoreal_costanera_0;20.00;20.00;13.00
1820.00;semaforo_caminoreal_costanera_1;17.20;17.20;14.00
1820.00;semaforo_caminoreal_elejercito_0;27.00;27.00;21.00
1820.00;semaforo_caminoreal_elejercito_1;26.51;26.51;37.00
1820.00;semaforo_caminoreal_elejercito_2;22.70;22.70;30.00
1821.00;:interseccion_avrio_FA_3_0;0.00;20.83;0.00
1821.00;:interseccion_avrio_FA_5_0;23.78;23.78;2.00
1821.00;-371794626#1_0;19.06;41.98;1.00
1821.00;-371794626#2_0;113.73;120.49;46.00
1821.00;-371794626#2_1;108.92;108.92;45.00
1821.00;FA_1_1;0.00;11.24;0.00
1821.00;FA_3_0;57.12;63.85;37.00
1821.00;FA_3_1;62.51;69.09;46.00
1821.00;curva_caminoreal_0;7.82;7.82;2.00
1821.00;entrada_caminoreal_0;6.00;6.00;4.00
1821.00;lecheria_haciacaminoreal_0;0.00;24.99;0.00
1821.00;lecheria_haciacaminoreal_1;29.24;29.24;1.00
1821.00;semaforo_caminoreal_costanera_0;20.00;20.00;14.00
1821.00;semaforo_caminoreal_costanera_1;17.20;17.20;15.00
1821.00;semaforo_caminoreal_elejercito_0;27.00;27.00;22.00
1821.00;semaforo_caminoreal_elejercito_1;26.51;26.51;38.00
1821.00;semaforo_caminoreal_elejercito_2;22.70;22.70;31.00
1822.00;:interseccion_avrio_FA_5_0;30.33;23.78;3.00
1822.00;-371794626#1_0;0.00;40.84;0.00
1822.00;-371794626#2_0;113.72;120.32;47.00
1822.00;-371794626#2_1;108.92;115.81;44.00
1822.00;FA_1_1;0.00;17.80;0.00
1822.00;FA_3_0;57.11;63.73;38.00
1822.00;FA_3_1;69.01;69.01;47.00
1822.00;curva_caminoreal_0;7.81;7.81;2.00
1822.00;entrada_caminoreal_0;6.00;6.00;5.00
1822.00;semaforo_caminoreal_costanera_0;20.00;20.00;15.00
1822.00;semaforo_caminoreal_costanera_1;17.20;17.20;16.00
1822.00;semaforo_caminoreal_elejercito_0;27.00;27.00;23.00
1822.00;semaforo_caminoreal_elejercito_1;26.50;26.50;39.00
1822.00;semaforo_caminoreal_elejercito_2;22.70;22.70;32.00
1823.00;:interseccion_avrio_FA_5_0;30.28;23.78;4.00
1823.00;-371794626#1_0;0.00;32.29;0.00
1823.00;-371794626#2_0;120.23;120.23;36.00
1823.00;-371794626#2_1;108.92;115.51;43.00
1823.00;FA_1_0;0.00;6.89;0.00
1823.00;FA_1_1;0.00;17.30;0.00
1823.00;FA_3_0;63.65;63.65;39.00
1823.00;FA_3_1;69.01;69.01;48.00
1823.00;curva_caminoreal_0;0.00;6.58;0.00
1823.00;entrada_caminoreal_0;6.00;6.00;6.00
1823.00;semaforo_caminoreal_costanera_0;20.00;20.00;16.00
1823.00;semaforo_caminoreal_costanera_1;17.20;17.20;17.00
1823.00;semaforo_caminoreal_elejercito_0;27.00;27.00;24.00
1823.00;semaforo_caminoreal_elejercito_1;26.50;26.50;40.00
1823.00;semaforo_caminoreal_elejercito_2;22.70;22.70;33.00
1824.00;:interseccion_avrio_FA_5_0;30.28;23.78;5.00
1824.00;-371794626#1_0;0.00;46.78;0.00
1824.00;-371794626#2_0;120.22;120.22;35.00
1824.00;-371794626#2_1;115.45;115.45;44.00
1824.00;FA_1_0;6.81;6.81;1.00
1824.00;FA_1_1;0.00;17.04;0.00
1824.00;FA_3_0;70.20;63.61;40.00
1824.00;FA_3_1;69.00;69.00;49.00
1824.00;entrada_caminoreal_0;6.00;6.00;7.00
1824.00;semaforo_caminoreal_costanera_0;20.00;20.00;17.00
1824.00;semaforo_caminoreal_costanera_1;17.20;17.20;18.00
1824.00;semaforo_caminoreal_elejercito_0;27.00;27.00;25.00
1824.00;semaforo_caminoreal_elejercito_1;26.50;26.50;41.00
1824.00;semaforo_caminoreal_elejercito_2;22.70;22.70;34.00
1825.00;:interseccion_avrio_FA_5_0;30.28;22.41;4.00
1825.00;-371794626#1_0;0.00;45.70;0.00
1825.00;-371794626#2_0;120.22;120.22;31.00
1825.00;-371794626#2_1;115.43;122.29;45.00
1825.00;FA_1_0;6.80;6.80;2.00
1825.00;FA_1_1;0.00;16.80;0.00
1825.00;FA_3_0;70.14;63.61;41.00
1825.00;FA_3_1;69.00;69.00;50.00
1825.00;entrada_caminoreal_0;6.00;6.00;8.00
1825.00;madre_vieja_salida_1;0.00;3.23;0.00
1825.00;semaforo_caminoreal_costanera_0;20.00;20.00;18.00
1825.00;semaforo_caminoreal_costanera_1;17.20;17.20;19.00
1825.00;semaforo_caminoreal_elejercito_0;27.00;27.00;26.00
1825.00;semaforo_caminoreal_elejercito_1;26.50;26.50;42.00
1825.00;semaforo_caminoreal_elejercito_2;22.70;22.70;35.00
1826.00;-371794626#1_0;0.00;44.98;0.00
1826.00;-371794626#2_0;120.22;120.22;26.00
1826.00;-371794626#2_1;115.42;122.08;45.00
1826.00;FA_1_0;13.31;13.31;3.00
1826.00;FA_3_0;76.66;63.61;42.00
1826.00;FA_3_1;69.00;69.00;51.00
1826.00;costanera_haciamadrevieja_1;0.00;6.18;0.00
1826.00;entrada_caminoreal_0;6.00;6.00;9.00
1826.00;madre_vieja_salida_1;3.20;3.20;1.00
1826.00;semaforo_caminoreal_costanera_0;20.00;20.00;19.00
1826.00;semaforo_caminoreal_costanera_1;17.20;17.20;20.00
1826.00;semaforo_caminoreal_elejercito_0;27.00;27.00;27.00
1826.00;semaforo_caminoreal_elejercito_1;26.50;26.50;43.00
1826.00;semaforo_caminoreal_elejercito_2;22.70;32.74;36.00
1827.00;-371794626#2_0;120.22;120.22;10.00
1827.00;-371794626#2_1;115.42;121.95;39.00
1827.00;FA_1_0;13.31;13.31;2.00
1827.00;FA_3_0;76.64;63.61;43.00
1827.00;FA_3_1;75.50;69.00;52.00
1827.00;costanera_haciamadrevieja_1;0.00;6.05;0.00
1827.00;entrada_caminoreal_0;6.00;6.00;10.00
1827.00;madre_vieja_salida_1;3.20;3.20;2.00
1827.00;semaforo_caminoreal_costanera_0;20.00;20.00;20.00
1827.00;semaforo_caminoreal_costanera_1;17.20;24.61;21.00
1827.00;semaforo_caminoreal_elejercito_0;27.00;27.00;28.00
1827.00;semaforo_caminoreal_elejercito_1;26.50;26.50;44.00
1827.00;semaforo_caminoreal_elejercito_2;22.70;32.05;37.00
1828.00;-371794626#2_0;120.22;122.94;9.00
1828.00;-371794626#2_1;121.93;121.93;36.00
1828.00;FA_1_0;0.00;12.44;0.00
1828.00;FA_1_1;0.00;11.33;0.00
1828.00;FA_3_0;76.62;63.60;44.00
1828.00;FA_3_1;75.50;68.99;53.00
1828.00;costanera_haciamadrevieja_1;6.01;6.01;1.00
1828.00;entrada_caminoreal_0;6.00;6.00;11.00
1828.00;madre_vieja_salida_0;0.00;6.29;0.00
1828.00;madre_vieja_salida_1;3.20;3.20;3.00
1828.00;semaforo_caminoreal_costanera_0;20.00;20.00;21.00
1828.00;semaforo_caminoreal_costanera_1;17.20;23.92;22.00
1828.00;semaforo_caminoreal_elejercito_0;27.00;27.00;29.00
1828.00;semaforo_caminoreal_elejercito_1;26.50;26.50;45.00
1828.00;semaforo_caminoreal_elejercito_2;25.41;31.94;38.00
1829.00;-371794626#2_0;122.92;122.92;7.00
1829.00;-371794626#2_1;121.92;121.92;20.00
1829.00;FA_1_1;0.00;18.12;0.00
1829.00;FA_3_0;76.61;63.60;45.00
1829.00;FA_3_1;82.00;68.99;54.00
1829.00;costanera_haciamadrevieja_1;6.00;6.00;2.00
1829.00;entrada_caminoreal_0;6.00;6.00;12.00
1829.00;madre_vieja_salida_0;0.00;6.11;0.00
1829.00;madre_vieja_salida_1;3.20;3.20;4.00
1829.00;res_salida_1;0.00;5.28;0.00
1829.00;semaforo_caminoreal_costanera_0;20.00;26.55;22.00
1829.00;semaforo_caminoreal_costanera_1;17.20;23.78;23.00
1829.00;semaforo_caminoreal_elejercito_0;27.00;33.60;30.00
1829.00;semaforo_caminoreal_elejercito_1;26.50;26.50;46.00
1829.00;semaforo_caminoreal_elejercito_2;31.92;31.92;39.00
1830.00;:interseccion_avrio_FA_9_0;0.00;14.98;0.00
1830.00;-371794626#2_0;122.91;122.91;2.00
1830.00;-371794626#2_1;121.92;121.92;21.00
1830.00;FA_1_1;0.00;17.02;0.00
1830.00;FA_3_0;76.61;63.60;46.00
1830.00;FA_3_1;82.00;68.99;55.00
1830.00;costanera_haciamadrevieja_1;6.00;6.00;3.00
1830.00;entrada_caminoreal_0;6.00;6.00;13.00
1830.00;madre_vieja_salida_0;6.01;6.01;1.00
1830.00;madre_vieja_salida_1;3.20;3.20;5.00
1830.00;res_salida_1;5.19;5.19;1.00
1830.00;semaforo_caminoreal_costanera_0;26.50;26.50;23.00
1830.00;semaforo_caminoreal_costanera_1;23.71;31.25;24.00
1830.00;semaforo_caminoreal_elejercito_0;33.55;33.55;31.00
1830.00;semaforo_caminoreal_elejercito_1;26.50;26.50;47.00
1830.00;semaforo_caminoreal_elejercito_2;31.91;31.91;40.00
1831.00;-371794626#2_0;0.00;122.78;0.00
1831.00;-371794626#2_1;121.92;121.92;21.00
1831.00;FA_1_0;0.00;6.69;0.00
1831.00;FA_1_1;0.00;15.93;0.00
1831.00;FA_3_0;76.61;63.60;47.00
1831.00;FA_3_1;82.00;68.99;56.00
1831.00;costanera_haciamadrevieja_1;6.00;6.00;4.00
1831.00;entrada_caminoreal_0;6.00;6.00;14.00
1831.00;madre_vieja_salida_0;6.00;6.00;2.00
1831.00;madre_vieja_salida_1;3.20;3.20;6.00
1831.00;res_salida_1;5.14;7.91;2.00
1831.00;semaforo_caminoreal_costanera_0;26.50;26.50;24.00
1831.00;semaforo_caminoreal_costanera_1;23.71;30.63;25.00
1831.00;semaforo_caminoreal_elejercito_0;33.52;33.52;32.00
1831.00;semaforo_caminoreal_elejercito_1;26.50;26.50;48.00
1831.00;semaforo_caminoreal_elejercito_2;31.91;31.91;41.00
1832.00;:interseccion_avrio_FA_5_0;24.36;0.00;1.00
1832.00;:interseccion_avrio_FA_5_1;26.83;0.00;1.00
1832.00;-371794626#2_0;0.00;122.62;0.00
1832.00;-371794626#2_1;121.92;121.92;18.00
1832.00;FA_1_1;0.00;7.18;0.00
1832.00;FA_3_0;76.61;63.60;48.00
1832.00;FA_3_1;82.00;68.99;57.00
1832.00;costanera_haciamadrevieja_1;6.00;6.00;5.00
1832.00;entrada_caminoreal_0;6.00;6.00;15.00
1832.00;madre_vieja_salida_0;6.00;6.00;3.00
1832.00;madre_vieja_salida_1;3.20;3.20;7.00
1832.00;res_salida_1;7.85;7.85;3.00
1832.00;semaforo_caminoreal_costanera_0;26.50;33.25;25.00
1832.00;semaforo_caminoreal_costanera_1;23.70;30.21;26.00
1832.00;semaforo_caminoreal_elejercito_0;33.51;33.51;33.00
1832.00;semaforo_caminoreal_elejercito_1;26.50;26.50;49.00
1832.00;semaforo_caminoreal_elejercito_2;31.91;31.91;42.00
1833.00;:interseccion_avrio_FA_5_0;24.36;0.00;2.00
1833.00;:interseccion_avrio_FA_5_1;26.82;0.00;2.00
1833.00;-371794626#2_0;0.00;122.43;0.00
1833.00;-371794626#2_1;121.92;128.97;16.00
1833.00;FA_1_1;7.15;13.77;1.00
1833.00;FA_3_0;76.60;63.60;49.00
1833.00;FA_3_1;82.00;68.99;58.00
1833.00;costanera_haciamadrevieja_1;6.00;6.00;6.00
1833.00;madre_vieja_salida_0;6.00;6.00;4.00
1833.00;madre_vieja_salida_1;3.20;3.20;8.00
1833.00;res_salida_1;7.83;7.83;4.00
1833.00;semaforo_caminoreal_FA_0;0.00;6.45;0.00
1833.00;semaforo_caminoreal_FA_1;0.00;6.18;0.00
1833.00;semaforo_caminoreal_costanera_0;26.50;33.10;26.00
1833.00;semaforo_caminoreal_costanera_1;30.21;30.21;27.00
1833.00;semaforo_caminoreal_elejercito_0;33.50;33.50;32.00
1833.00;semaforo_caminoreal_elejercito_1;26.50;26.50;39.00
1833.00;semaforo_caminoreal_elejercito_2;31.91;31.91;35.00
1834.00;:interseccion_avrio_FA_5_0;30.87;0.00;3.00
1834.00;-371794626#2_0;0.00;122.17;0.00
1834.00;-371794626#2_1;121.92;135.90;11.00
1834.00;371794626#12_0;0.00;6.49;0.00
1834.00;FA_1_1;13.69;13.69;2.00
1834.00;FA_3_0;76.60;63.60;50.00
1834.00;FA_3_1;82.00;68.99;59.00
1834.00;costanera_haciamadrevieja_1;6.00;6.00;7.00
1834.00;madre_vieja_salida_0;6.00;6.00;5.00
1834.00;madre_vieja_salida_1;3.20;3.20;9.00
1834.00;res_salida_1;7.81;7.81;5.00
1834.00;semaforo_caminoreal_FA_0;0.00;13.39;0.00
1834.00;semaforo_caminoreal_FA_1;0.00;6.05;0.00
1834.00;semaforo_caminoreal_costanera_0;33.01;33.01;27.00
1834.00;semaforo_caminoreal_costanera_1;36.76;36.76;28.00
1834.00;semaforo_caminoreal_elejercito_0;33.50;33.50;32.00
1834.00;semaforo_caminoreal_elejercito_1;26.50;33.54;26.00
1834.00;semaforo_caminoreal_elejercito_2;31.91;31.91;35.00
