interval_begin;interval_end;interval_id;edge_arrived;edge_departed;edge_entered;edge_id;edge_laneChangedFrom;edge_laneChangedTo;edge_left;edge_sampledSeconds
1400.00;1500.00;reporte_densidad_final;0;0;35;172344969#6;0;0;34;36.62
1400.00;1500.00;reporte_densidad_final;0;0;32;172344969#9;2;2;37;446.15
1400.00;1500.00;reporte_densidad_final;0;0;32;172641720#0;9;9;31;82.90
1400.00;1500.00;reporte_densidad_final;0;0;30;172641720#1;1;1;30;36.13
1400.00;1500.00;reporte_densidad_final;0;0;0;172642222;0;0;0;0.00
1400.00;1500.00;reporte_densidad_final;0;0;10;172680169#1;0;0;10;8.16
1400.00;1500.00;reporte_densidad_final;0;0;0;172680883;0;0;0;0.00
1400.00;1500.00;reporte_densidad_final;0;0;0;172680884;0;0;0;0.00
1400.00;1500.00;reporte_densidad_final;0;0;7;172682268#1;0;0;8;69.37
1400.00;1500.00;reporte_densidad_final;0;0;8;172682268#2;0;0;8;27.79
1400.00;1500.00;reporte_densidad_final;0;0;0;172682274;0;0;0;0.00
1400.00;1500.00;reporte_densidad_final;0;0;0;223358280;0;0;0;0.00
1400.00;1500.00;reporte_densidad_final;0;0;10;223358287#0;0;0;10;146.91
1400.00;1500.00;reporte_densidad_final;0;0;0;223358287#1;0;0;0;0.00
1400.00;1500.00;reporte_densidad_final;0;0;0;223358287#2;0;0;0;0.00
1400.00;1500.00;reporte_densidad_final;0;0;0;223358291#0;0;0;0;0.00
1400.00;1500.00;reporte_densidad_final;0;0;0;223358291#1;0;0;0;0.00
1400.00;1500.00;reporte_densidad_final;0;0;0;223358292#0;0;0;0;0.00
1400.00;1500.00;reporte_densidad_final;0;0;0;223358292#1;0;0;0;0.00
1400.00;1500.00;reporte_densidad_final;0;0;0;223358294;0;0;0;0.00
1400.00;1500.00;reporte_densidad_final;0;0;0;223358296;0;0;0;0.00
1400.00;1500.00;reporte_densidad_final;0;0;0;223358297;0;0;0;0.00
1400.00;1500.00;reporte_densidad_final;0;0;0;223358299#0;0;0;0;0.00
1400.00;1500.00;reporte_densidad_final;0;0;0;223358299#2;0;0;0;0.00
1400.00;1500.00;reporte_densidad_final;0;0;0;223358299#3;0;0;0;0.00
1400.00;1500.00;reporte_densidad_final;0;0;0;223358300;0;0;0;0.00
1400.00;1500.00;reporte_densidad_final;0;0;0;223358312#0;0;0;0;0.00
1400.00;1500.00;reporte_densidad_final;0;0;0;223358312#1;0;0;0;0.00
1400.00;1500.00;reporte_densidad_final;0;0;0;223358326;0;0;0;0.00
1400.00;1500.00;reporte_densidad_final;0;0;0;223358329#1;0;0;0;0.00
1400.00;1500.00;reporte_densidad_final;0;0;0;223358330#0;0;0;0;0.00
1400.00;1500.00;reporte_densidad_final;0;0;0;223358330#1;0;0;0;0.00
1400.00;1500.00;reporte_densidad_final;0;0;0;223358332#0;0;0;0;0.00
1400.00;1500.00;reporte_densidad_final;0;0;0;223358332#1;0;0;0;0.00
1400.00;1500.00;reporte_densidad_final;0;0;0;223358332#2;0;0;0;0.00
1400.00;1500.00;reporte_densidad_final;0;0;0;223358332#3;0;0;0;0.00
1400.00;1500.00;reporte_densidad_final;0;0;0;223358337#1;0;0;0;0.00
1400.00;1500.00;reporte_densidad_final;0;0;0;223358337#2;0;0;0;0.00
1400.00;1500.00;reporte_densidad_final;0;0;0;223358359#1;0;0;0;0.00
1400.00;1500.00;reporte_densidad_final;0;0;0;223358359#2;0;0;0;0.00
1400.00;1500.00;reporte_densidad_final;0;0;0;223358359#3;0;0;0;0.00
1400.00;1500.00;reporte_densidad_final;0;0;0;223358359#4;0;0;0;0.00
1400.00;1500.00;reporte_densidad_final;0;0;0;335982650#0;0;0;0;0.00
1400.00;1500.00;reporte_densidad_final;0;0;0;335982650#1;0;0;0;0.00
1400.00;1500.00;reporte_densidad_final;0;0;0;335982650#2;0;0;0;0.00
1400.00;1500.00;reporte_densidad_final;0;0;0;335982650#3;0;0;0;0.00
1400.00;1500.00;reporte_densidad_final;0;0;0;335982651#1;0;0;0;0.00
1400.00;1500.00;reporte_densidad_final;0;0;0;335982651#2;0;0;0;0.00
1400.00;1500.00;reporte_densidad_final;0;0;0;335982654#0;0;0;0;0.00
1400.00;1500.00;reporte_densidad_final;0;0;0;335982654#1;0;0;0;0.00
1400.00;1500.00;reporte_densidad_final;0;0;0;335982655;0;0;0;0.00
1400.00;1500.00;reporte_densidad_final;0;0;0;335982656;0;0;0;0.00
1400.00;1500.00;reporte_densidad_final;0;0;0;335982657;0;0;0;0.00
1400.00;1500.00;reporte_densidad_final;0;0;0;335982658#0;0;0;0;0.00
1400.00;1500.00;reporte_densidad_final;0;0;0;335982658#1;0;0;0;0.00
1400.00;1500.00;reporte_densidad_final;0;0;0;335982659;0;0;0;0.00
1400.00;1500.00;reporte_densidad_final;0;0;0;335982660#0;0;0;0;0.00
1400.00;1500.00;reporte_densidad_final;0;0;0;335982660#1;0;0;0;0.00
1400.00;1500.00;reporte_densidad_final;0;0;0;335982661#0;0;0;0;0.00
1400.00;1500.00;reporte_densidad_final;0;0;0;335982661#2;0;0;0;0.00
1400.00;1500.00;reporte_densidad_final;0;0;0;335982661#3;0;0;0;0.00
1400.00;1500.00;reporte_densidad_final;0;0;0;335982662#1;0;0;0;0.00
1400.00;1500.00;reporte_densidad_final;0;0;0;335982662#2;0;0;0;0.00
1400.00;1500.00;reporte_densidad_final;0;0;0;335982663#0;0;0;0;0.00
1400.00;1500.00;reporte_densidad_final;0;0;0;335982663#1;0;0;0;0.00
1400.00;1500.00;reporte_densidad_final;0;0;0;335982663#2;0;0;0;0.00
1400.00;1500.00;reporte_densidad_final;0;0;0;335982664#2;0;0;0;0.00
1400.00;1500.00;reporte_densidad_final;0;0;0;335982665#0;0;0;0;0.00
1400.00;1500.00;reporte_densidad_final;0;0;0;335982665#1;0;0;0;0.00
1400.00;1500.00;reporte_densidad_final;0;0;22;371794626#1;3;3;24;177.40
1400.00;1500.00;reporte_densidad_final;0;0;20;371794626#10;0;0;20;49.89
1400.00;1500.00;reporte_densidad_final;0;0;20;371794626#11;0;0;28;340.33
1400.00;1500.00;reporte_densidad_final;0;0;21;371794626#12;3;3;23;187.97
1400.00;1500.00;reporte_densidad_final;0;0;24;371794626#2;7;7;25;760.70
1400.00;1500.00;reporte_densidad_final;0;0;25;371794626#3;0;0;25;27.35
1400.00;1500.00;reporte_densidad_final;0;0;25;371794626#5;0;0;23;50.45
1400.00;1500.00;reporte_densidad_final;0;0;23;371794626#6;0;0;23;40.94
1400.00;1500.00;reporte_densidad_final;0;0;24;371794626#8;0;0;23;45.60
1400.00;1500.00;reporte_densidad_final;0;0;21;371794626#9;0;0;20;103.58
1400.00;1500.00;reporte_densidad_final;0;0;0;421150180#0;0;0;0;0.00
1400.00;1500.00;reporte_densidad_final;0;0;0;421150180#1;0;0;0;0.00
1400.00;1500.00;reporte_densidad_final;0;0;0;421150182#0;0;0;0;0.00
1400.00;1500.00;reporte_densidad_final;0;0;10;421150182#1;0;0;9;192.87
1400.00;1500.00;reporte_densidad_final;0;0;0;462104492#1;0;0;0;0.00
1400.00;1500.00;reporte_densidad_final;0;0;0;462104492#2;0;0;0;0.00
1400.00;1500.00;reporte_densidad_final;0;0;0;462104492#3;0;0;0;0.00
1400.00;1500.00;reporte_densidad_final;0;0;0;462104492#4;0;0;0;0.00
1400.00;1500.00;reporte_densidad_final;0;0;0;462104530;0;0;0;0.00
1400.00;1500.00;reporte_densidad_final;0;0;0;462104531;0;0;0;0.00
1400.00;1500.00;reporte_densidad_final;0;0;0;462104532#0;0;0;0;0.00
1400.00;1500.00;reporte_densidad_final;0;0;0;462104532#1;0;0;0;0.00
1400.00;1500.00;reporte_densidad_final;0;0;0;462104532#2;0;0;0;0.00
1400.00;1500.00;reporte_densidad_final;0;0;0;462104540;0;0;0;0.00
1400.00;1500.00;reporte_densidad_final;0;0;0;462104541#0;0;0;0;0.00
1400.00;1500.00;reporte_densidad_final;0;0;0;462104541#1;0;0;0;0.00
1400.00;1500.00;reporte_densidad_final;0;0;0;462104541#2;0;0;0;0.00
1400.00;1500.00;reporte_densidad_final;0;0;0;462104542#0;0;0;0;0.00
1400.00;1500.00;reporte_densidad_final;0;0;0;462104542#1;0;0;0;0.00
1400.00;1500.00;reporte_densidad_final;0;0;0;462104543#0;0;0;0;0.00
1400.00;1500.00;reporte_densidad_final;0;0;0;462104543#1;0;0;0;0.00
1400.00;1500.00;reporte_densidad_final;0;0;0;462104559#0;0;0;0;0.00
1400.00;1500.00;reporte_densidad_final;0;0;0;462104559#1;0;0;0;0.00
1400.00;1500.00;reporte_densidad_final;0;0;0;462104560;0;0;0;0.00
1400.00;1500.00;reporte_densidad_final;0;0;0;467217582#0;0;0;0;0.00
1400.00;1500.00;reporte_densidad_final;0;0;0;467217582#2;0;0;0;0.00
1400.00;1500.00;reporte_densidad_final;0;0;0;495730009#3;0;0;0;0.00
1400.00;1500.00;reporte_densidad_final;0;0;0;495730017;0;0;0;0.00
1400.00;1500.00;reporte_densidad_final;0;0;34;592256719#1;33;33;42;1268.24
1400.00;1500.00;reporte_densidad_final;0;0;36;592256719#4;0;0;37;535.29
1400.00;1500.00;reporte_densidad_final;0;0;50;592256719#6;1;1;49;122.70
1400.00;1500.00;reporte_densidad_final;0;0;49;592256719#7;0;0;45;907.76
1400.00;1500.00;reporte_densidad_final;0;0;13;592256721#0;1;1;13;53.80
1400.00;1500.00;reporte_densidad_final;0;0;13;592256721#1;2;2;13;40.24
1400.00;1500.00;reporte_densidad_final;0;0;43;598218053#0;2;2;40;335.51
1400.00;1500.00;reporte_densidad_final;0;0;32;598218053#2;0;0;32;37.63
1400.00;1500.00;reporte_densidad_final;0;0;0;830761836;0;0;0;0.00
1400.00;1500.00;reporte_densidad_final;0;0;0;830761837#0;0;0;0;0.00
1400.00;1500.00;reporte_densidad_final;0;0;0;830761837#1;0;0;0;0.00
1400.00;1500.00;reporte_densidad_final;0;0;0;830761837#2;0;0;0;0.00
1400.00;1500.00;reporte_densidad_final;0;0;0;830761837#3;0;0;0;0.00
1400.00;1500.00;reporte_densidad_final;0;0;0;830761837#4;0;0;0;0.00
1400.00;1500.00;reporte_densidad_final;0;0;0;830761838;0;0;0;0.00
1400.00;1500.00;reporte_densidad_final;0;0;0;830761839;0;0;0;0.00
1400.00;1500.00;reporte_densidad_final;0;0;0;830761840;0;0;0;0.00
1400.00;1500.00;reporte_densidad_final;0;0;0;830761841#0;0;0;0;0.00
1400.00;1500.00;reporte_densidad_final;0;0;0;830761841#1;0;0;0;0.00
1400.00;1500.00;reporte_densidad_final;0;0;0;830761843#0;0;0;0;0.00
1400.00;1500.00;reporte_densidad_final;0;0;0;830761843#1;0;0;0;0.00
1400.00;1500.00;reporte_densidad_final;0;0;0;830761843#2;0;0;0;0.00
1400.00;1500.00;reporte_densidad_final;0;0;0;830761843#3;0;0;0;0.00
1400.00;1500.00;reporte_densidad_final;0;0;0;830806307#0;0;0;0;0.00
1400.00;1500.00;reporte_densidad_final;0;0;0;830806307#1;0;0;0;0.00
1400.00;1500.00;reporte_densidad_final;0;0;0;897715900#0;0;0;0;0.00
1400.00;1500.00;reporte_densidad_final;0;0;0;897715900#1;0;0;0;0.00
1400.00;1500.00;reporte_densidad_final;0;0;0;897715901;0;0;0;0.00
1400.00;1500.00;reporte_densidad_final;0;0;0;912235568#0;0;0;0;0.00
1400.00;1500.00;reporte_densidad_final;0;0;0;912235568#1;0;0;0;0.00
1400.00;1500.00;reporte_densidad_final;0;0;0;912235569;0;0;0;0.00
1400.00;1500.00;reporte_densidad_final;0;0;0;912235570;0;0;0;0.00
1400.00;1500.00;reporte_densidad_final;0;0;0;912235571;0;0;0;0.00
1400.00;1500.00;reporte_densidad_final;0;0;0;912235572;0;0;0;0.00
1400.00;1500.00;reporte_densidad_final;0;0;0;914390595#0;0;0;0;0.00
1400.00;1500.00;reporte_densidad_final;0;0;0;914390595#1;0;0;0;0.00
1400.00;1500.00;reporte_densidad_final;0;0;0;914390596#0;0;0;0;0.00
1400.00;1500.00;reporte_densidad_final;0;0;0;914390596#1;0;0;0;0.00
1400.00;1500.00;reporte_densidad_final;0;0;0;914390596#2;0;0;0;0.00
1400.00;1500.00;reporte_densidad_final;0;0;0;914390597;0;0;0;0.00
1400.00;1500.00;reporte_densidad_final;0;0;0;914390605#0;0;0;0;0.00
1400.00;1500.00;reporte_densidad_final;0;0;0;914390605#1;0;0;0;0.00
1400.00;1500.00;reporte_densidad_final;0;0;0;914390606#0;0;0;0;0.00
1400.00;1500.00;reporte_densidad_final;0;0;0;914390606#1;0;0;0;0.00
1400.00;1500.00;reporte_densidad_final;0;0;0;998221550#0;0;0;0;0.00
1400.00;1500.00;reporte_densidad_final;0;0;0;998221550#1;0;0;0;0.00
1400.00;1500.00;reporte_densidad_final;0;0;0;998221551;0;0;0;0.00
1400.00;1500.00;reporte_densidad_final;0;0;0;998221552#0;0;0;0;0.00
1400.00;1500.00;reporte_densidad_final;0;0;0;998221552#1;0;0;0;0.00
1400.00;1500.00;reporte_densidad_final;0;0;0;998221553#1;0;0;0;0.00
1400.00;1500.00;reporte_densidad_final;0;0;0;998221553#2;0;0;0;0.00
1400.00;1500.00;reporte_densidad_final;0;0;0;998221554#1;0;0;0;0.00
1400.00;1500.00;reporte_densidad_final;0;0;0;998221554#2;0;0;0;0.00
1400.00;1500.00;reporte_densidad_final;0;0;0;998221554#3;0;0;0;0.00
1400.00;1500.00;reporte_densidad_final;0;0;0;998221554#4;0;0;0;0.00
1400.00;1500.00;reporte_densidad_final;0;0;0;998221555#0;0;0;0;0.00
1400.00;1500.00;reporte_densidad_final;0;0;0;998221555#1;0;0;0;0.00
1400.00;1500.00;reporte_densidad_final;0;0;23;FA_1;6;6;24;206.61
1400.00;1500.00;reporte_densidad_final;0;0;29;FA_2;13;13;30;673.78
1400.00;1500.00;reporte_densidad_final;0;0;7;FA_3;3;3;11;264.63
1400.00;1500.00;reporte_densidad_final;2;0;8;av_rio_entrada;3;3;0;102.76
1400.00;1500.00;reporte_densidad_final;0;8;0;av_rio_salida;3;3;6;200.82
1400.00;1500.00;reporte_densidad_final;0;0;8;avrio_1;0;0;8;39.60
1400.00;1500.00;reporte_densidad_final;0;0;2;avrio_2;0;0;2;5.92
1400.00;1500.00;reporte_densidad_final;0;0;23;bifurcacion_FA_perrokero;0;0;23;37.08
1400.00;1500.00;reporte_densidad_final;2;0;2;bissau_entrada;0;0;0;12.71
1400.00;1500.00;reporte_densidad_final;0;0;0;bissau_salida;0;0;0;0.00
1400.00;1500.00;reporte_densidad_final;0;0;0;camino_real;0;0;0;0.00
1400.00;1500.00;reporte_densidad_final;0;0;0;cc_paos;0;0;0;0.00
1400.00;1500.00;reporte_densidad_final;0;0;0;civo;0;0;0;0.00
1400.00;1500.00;reporte_densidad_final;0;0;0;costa_guaica;0;0;0;0.00
1400.00;1500.00;reporte_densidad_final;0;0;42;costanera_bissau_haciacaminoreal;2;2;36;1483.46
1400.00;1500.00;reporte_densidad_final;0;0;32;costanera_bissau_hacialecheria;1;1;33;160.77
1400.00;1500.00;reporte_densidad_final;9;0;8;costanera_entrada;1;1;0;114.37
1400.00;1500.00;reporte_densidad_final;0;0;39;costanera_hacialecheria;0;0;33;598.99
1400.00;1500.00;reporte_densidad_final;0;0;8;costanera_haciamadrevieja;6;6;11;195.70
1400.00;1500.00;reporte_densidad_final;0;0;37;costanera_puerto_guaica_haciacaminoreal;0;0;50;1749.94
1400.00;1500.00;reporte_densidad_final;0;0;31;costanera_puerto_guaica_hacialecheria;16;16;27;360.73
1400.00;1500.00;reporte_densidad_final;0;23;0;costanera_salida;21;21;24;232.13
1400.00;1500.00;reporte_densidad_final;0;0;27;cruce_cc_paos;0;0;27;8.09
1400.00;1500.00;reporte_densidad_final;0;0;14;curva_caminoreal;0;0;5;290.07
1400.00;1500.00;reporte_densidad_final;0;0;13;ejercito4;3;3;9;166.20
1400.00;1500.00;reporte_densidad_final;0;0;24;ejercito_1;4;4;23;154.05
1400.00;1500.00;reporte_densidad_final;0;0;23;ejercito_2;1;1;24;91.55
1400.00;1500.00;reporte_densidad_final;0;0;24;ejercito_3;3;3;24;68.20
1400.00;1500.00;reporte_densidad_final;0;0;9;ejercito_5;0;0;8;115.74
1400.00;1500.00;reporte_densidad_final;0;0;2;entrada:bissau:1;0;0;2;1.53
1400.00;1500.00;reporte_densidad_final;0;0;0;entrada_bissau_2;0;0;0;0.00
1400.00;1500.00;reporte_densidad_final;0;0;14;entrada_caminoreal;2;2;13;35.32
1400.00;1500.00;reporte_densidad_final;0;0;1;entrada_puerto_guaica;0;0;1;9.50
1400.00;1500.00;reporte_densidad_final;0;0;0;fernandez_padilla;0;0;0;0.00
1400.00;1500.00;reporte_densidad_final;13;0;24;fuerzas_armadas_entrada;16;16;0;672.42
1400.00;1500.00;reporte_densidad_final;0;23;0;fuerzas_armadas_salida;23;23;23;217.63
1400.00;1500.00;reporte_densidad_final;27;0;30;lecheria_entrada;8;8;0;589.55
1400.00;1500.00;reporte_densidad_final;0;0;27;lecheria_haciacaminoreal;12;12;29;705.06
1400.00;1500.00;reporte_densidad_final;0;28;0;lecheria_salida;24;24;27;647.96
1400.00;1500.00;reporte_densidad_final;0;0;0;madevieja_hacialecheria;0;0;0;0.00
1400.00;1500.00;reporte_densidad_final;9;0;13;madre_vieja_entrada;9;9;0;518.99
1400.00;1500.00;reporte_densidad_final;0;11;0;madre_vieja_salida;144;144;8;911.82
1400.00;1500.00;reporte_densidad_final;0;0;0;nueva_etruria;0;0;0;0.00
1400.00;1500.00;reporte_densidad_final;1;2;1;puerto_guaica;0;0;2;18.15
1400.00;1500.00;reporte_densidad_final;0;0;1;res_entrada;1;1;0;17.25
1400.00;1500.00;reporte_densidad_final;0;4;14;res_salida;16;16;16;454.51
1400.00;1500.00;reporte_densidad_final;0;0;2;salida:puerto_guaica;0;0;1;78.98
1400.00;1500.00;reporte_densidad_final;0;0;0;salida_bissau_1;0;0;0;0.00
1400.00;1500.00;reporte_densidad_final;0;0;0;salida_bissau_2;0;0;0;0.00
1400.00;1500.00;reporte_densidad_final;0;0;36;semaforo_caminoreal_FA;0;0;35;624.95
1400.00;1500.00;reporte_densidad_final;0;0;25;semaforo_caminoreal_costanera;18;18;17;486.94
1400.00;1500.00;reporte_densidad_final;0;0;24;semaforo_caminoreal_elejercito;3;3;21;736.74
1400.00;1500.00;reporte_densidad_final;0;0;22;semaforocaminorea_haciaperrokero;2;2;22;80.62
1500.00;1600.00;reporte_densidad_final;0;0;0;-1088913659;0;0;0;0.00
1500.00;1600.00;reporte_densidad_final;0;0;0;-1088915504;0;0;0;0.00
1500.00;1600.00;reporte_densidad_final;0;0;0;-1088915526;0;0;0;0.00
1500.00;1600.00;reporte_densidad_final;0;0;0;-1088915527;0;0;0;0.00
1500.00;1600.00;reporte_densidad_final;0;0;0;-1088918198;0;0;0;0.00
1500.00;1600.00;reporte_densidad_final;0;0;0;-1104799342;0;0;0;0.00
1500.00;1600.00;reporte_densidad_final;0;0;0;-1106623985;0;0;0;0.00
1500.00;1600.00;reporte_densidad_final;0;0;0;-1106649036#0;0;0;0;0.00
1500.00;1600.00;reporte_densidad_final;0;0;0;-1106649036#1;0;0;0;0.00
1500.00;1600.00;reporte_densidad_final;0;0;0;-1199343269#0;0;0;0;0.00
1500.00;1600.00;reporte_densidad_final;0;0;0;-1199343269#1;0;0;0;0.00
1500.00;1600.00;reporte_densidad_final;0;0;0;-1201018455#0;0;0;0;0.00
1500.00;1600.00;reporte_densidad_final;0;0;0;-1201018455#1;0;0;0;0.00
1500.00;1600.00;reporte_densidad_final;0;0;0;-1201018455#2;0;0;0;0.00
1500.00;1600.00;reporte_densidad_final;0;0;0;-1221886406;0;0;0;0.00
1500.00;1600.00;reporte_densidad_final;0;0;0;-1221886407;0;0;0;0.00
1500.00;1600.00;reporte_densidad_final;0;0;0;-1221886408#0;0;0;0;0.00
1500.00;1600.00;reporte_densidad_final;0;0;0;-1221886408#1;0;0;0;0.00
1500.00;1600.00;reporte_densidad_final;0;0;0;-1221886409;0;0;0;0.00
1500.00;1600.00;reporte_densidad_final;0;0;0;-1221886410;0;0;0;0.00
1500.00;1600.00;reporte_densidad_final;0;0;0;-1221886645;0;0;0;0.00
1500.00;1600.00;reporte_densidad_final;0;0;0;-1221886647;0;0;0;0.00
1500.00;1600.00;reporte_densidad_final;0;0;0;-1223688132;0;0;0;0.00
1500.00;1600.00;reporte_densidad_final;0;0;0;-1223688133#0;0;0;0;0.00
1500.00;1600.00;reporte_densidad_final;0;0;0;-1223688133#1;0;0;0;0.00
1500.00;1600.00;reporte_densidad_final;0;0;0;-1223690883;0;0;0;0.00
1500.00;1600.00;reporte_densidad_final;0;0;0;-1223690884;0;0;0;0.00
1500.00;1600.00;reporte_densidad_final;0;0;0;-1223690887;0;0;0;0.00
1500.00;1600.00;reporte_densidad_final;0;0;0;-1223690888;0;0;0;0.00
1500.00;1600.00;reporte_densidad_final;0;0;0;-1223690889#0;0;0;0;0.00
1500.00;1600.00;reporte_densidad_final;0;0;0;-1223695890;0;0;0;0.00
1500.00;1600.00;reporte_densidad_final;0;0;0;-1223695891;0;0;0;0.00
1500.00;1600.00;reporte_densidad_final;0;0;0;-1223695892#0;0;0;0;0.00
1500.00;1600.00;reporte_densidad_final;0;0;0;-1223695892#2;0;0;0;0.00
1500.00;1600.00;reporte_densidad_final;0;0;0;-1223695893#0;0;0;0;0.00
1500.00;1600.00;reporte_densidad_final;0;0;0;-1223695893#1;0;0;0;0.00
1500.00;1600.00;reporte_densidad_final;0;0;0;-1223695894;0;0;0;0.00
1500.00;1600.00;reporte_densidad_final;0;0;0;-1223987566#0;0;0;0;0.00
1500.00;1600.00;reporte_densidad_final;0;0;0;-1223987566#1;0;0;0;0.00
1500.00;1600.00;reporte_densidad_final;0;0;0;-1223987567;0;0;0;0.00
1500.00;1600.00;reporte_densidad_final;0;0;0;-1223999764;0;0;0;0.00
1500.00;1600.00;reporte_densidad_final;0;0;0;-1223999765#0;0;0;0;0.00
1500.00;1600.00;reporte_densidad_final;0;0;0;-1223999765#1;0;0;0;0.00
1500.00;1600.00;reporte_densidad_final;0;0;0;-1225793910;0;0;0;0.00
1500.00;1600.00;reporte_densidad_final;0;0;0;-1225795048;0;0;0;0.00
1500.00;1600.00;reporte_densidad_final;0;0;0;-1227058160#0;0;0;0;0.00
1500.00;1600.00;reporte_densidad_final;0;0;0;-1227058160#1;0;0;0;0.00
1500.00;1600.00;reporte_densidad_final;0;0;0;-1227058162;0;0;0;0.00
1500.00;1600.00;reporte_densidad_final;0;0;0;-1227058163#0;0;0;0;0.00
1500.00;1600.00;reporte_densidad_final;0;0;0;-1227058163#1;0;0;0;0.00
1500.00;1600.00;reporte_densidad_final;0;0;0;-1227058164#0;0;0;0;0.00
1500.00;1600.00;reporte_densidad_final;0;0;0;-1227058164#1;0;0;0;0.00
1500.00;1600.00;reporte_densidad_final;0;0;0;-1227058165;0;0;0;0.00
1500.00;1600.00;reporte_densidad_final;0;0;0;-1227058166#0;0;0;0;0.00
1500.00;1600.00;reporte_densidad_final;0;0;0;-1227058167#0;0;0;0;0.00
1500.00;1600.00;reporte_densidad_final;0;0;0;-1227058167#1;0;0;0;0.00
1500.00;1600.00;reporte_densidad_final;0;0;0;-1227058168#1;0;0;0;0.00
1500.00;1600.00;reporte_densidad_final;0;0;0;-1227058169;0;0;0;0.00
1500.00;1600.00;reporte_densidad_final;0;0;0;-1227058170;0;0;0;0.00
1500.00;1600.00;reporte_densidad_final;0;0;0;-1227058171;0;0;0;0.00
1500.00;1600.00;reporte_densidad_final;0;0;0;-1227543319;0;0;0;0.00
1500.00;1600.00;reporte_densidad_final;0;0;0;-1227928323;0;0;0;0.00
1500.00;1600.00;reporte_densidad_final;0;0;0;-1227928326;0;0;0;0.00
1500.00;1600.00;reporte_densidad_final;0;0;0;-1410013844#0;0;0;0;0.00
1500.00;1600.00;reporte_densidad_final;0;0;0;-1410013844#1;0;0;0;0.00
1500.00;1600.00;reporte_densidad_final;0;0;0;-1410013845;0;0;0;0.00
1500.00;1600.00;reporte_densidad_final;0;0;3;-172682268#1;1;1;1;21.12
1500.00;1600.00;reporte_densidad_final;0;0;3;-172682268#2;0;0;3;8.56
1500.00;1600.00;reporte_densidad_final;0;0;0;-223358286;0;0;0;0.00
1500.00;1600.00;reporte_densidad_final;0;0;0;-223358287#0;0;0;0;0.00
1500.00;1600.00;reporte_densidad_final;0;0;0;-223358287#1;0;0;0;0.00
1500.00;1600.00;reporte_densidad_final;0;0;0;-223358287#2;0;0;0;0.00
1500.00;1600.00;reporte_densidad_final;0;0;0;-223358289;0;0;0;0.00
1500.00;1600.00;reporte_densidad_final;0;0;0;-223358291#0;0;0;0;0.00
1500.00;1600.00;reporte_densidad_final;0;0;0;-223358291#1;0;0;0;0.00
1500.00;1600.00;reporte_densidad_final;0;0;0;-223358292#0;0;0;0;0.00
1500.00;1600.00;reporte_densidad_final;0;0;0;-223358292#1;0;0;0;0.00
1500.00;1600.00;reporte_densidad_final;0;0;0;-223358296;0;0;0;0.00
1500.00;1600.00;reporte_densidad_final;0;0;0;-223358299#0;0;0;0;0.00
1500.00;1600.00;reporte_densidad_final;0;0;0;-223358299#2;0;0;0;0.00
1500.00;1600.00;reporte_densidad_final;0;0;0;-223358312#0;0;0;0;0.00
1500.00;1600.00;reporte_densidad_final;0;0;0;-223358330#0;0;0;0;0.00
1500.00;1600.00;reporte_densidad_final;0;0;0;-223358330#1;0;0;0;0.00
1500.00;1600.00;reporte_densidad_final;0;0;0;-223358332#0;0;0;0;0.00
1500.00;1600.00;reporte_densidad_final;0;0;0;-223358332#1;0;0;0;0.00
1500.00;1600.00;reporte_densidad_final;0;0;0;-223358332#2;0;0;0;0.00
1500.00;1600.00;reporte_densidad_final;0;0;0;-223358337#0;0;0;0;0.00
1500.00;1600.00;reporte_densidad_final;0;0;0;-223358337#1;0;0;0;0.00
1500.00;1600.00;reporte_densidad_final;0;0;0;-223358337#2;0;0;0;0.00
1500.00;1600.00;reporte_densidad_final;0;0;0;-223358359#1;0;0;0;0.00
1500.00;1600.00;reporte_densidad_final;0;0;0;-223358359#2;0;0;0;0.00
1500.00;1600.00;reporte_densidad_final;0;0;0;-223358359#3;0;0;0;0.00
1500.00;1600.00;reporte_densidad_final;0;0;0;-335982650#0;0;0;0;0.00
1500.00;1600.00;reporte_densidad_final;0;0;0;-335982650#1;0;0;0;0.00
1500.00;1600.00;reporte_densidad_final;0;0;0;-335982650#2;0;0;0;0.00
1500.00;1600.00;reporte_densidad_final;0;0;0;-335982650#3;0;0;0;0.00
1500.00;1600.00;reporte_densidad_final;0;0;0;-335982651#0;0;0;0;0.00
1500.00;1600.00;reporte_densidad_final;0;0;0;-335982651#1;0;0;0;0.00
1500.00;1600.00;reporte_densidad_final;0;0;0;-335982651#2;0;0;0;0.00
1500.00;1600.00;reporte_densidad_final;0;0;0;-335982654#0;0;0;0;0.00
1500.00;1600.00;reporte_densidad_final;0;0;0;-335982654#1;0;0;0;0.00
1500.00;1600.00;reporte_densidad_final;0;0;0;-335982655;0;0;0;0.00
1500.00;1600.00;reporte_densidad_final;0;0;0;-335982656;0;0;0;0.00
1500.00;1600.00;reporte_densidad_final;0;0;0;-335982658#0;0;0;0;0.00
1500.00;1600.00;reporte_densidad_final;0;0;0;-335982658#1;0;0;0;0.00
1500.00;1600.00;reporte_densidad_final;0;0;0;-335982660#0;0;0;0;0.00
1500.00;1600.00;reporte_densidad_final;0;0;0;-335982661#0;0;0;0;0.00
1500.00;1600.00;reporte_densidad_final;0;0;0;-335982661#2;0;0;0;0.00
